Li,C,O,Mg,Si,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Nb,Cd,Sn,La,Ce,Nd,Ta,W,Bi,alkali,acid,water,ethanol,glycol,acetone,cms,adsorption,heat1,heat2,shell_number
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.05791714728596914,-0.07660037774951955,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4646189445775203,0.2875833190039343,-0.09786609232455466,1
0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.2850106895010092,-0.11706521101012718,10.230671052432402,1
0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.3748500028676963,-0.11706521101012718,10.230671052432402,1
0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.41976965955103995,-0.11706521101012718,10.230671052432402,0
0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.46040384750199553,-0.11705400111070956,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2,0.8,0.0,0.0,1,-0.3011906648934788,-0.11649229597593501,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.3011906648934788,-0.11649229597593501,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,1,-0.30388732745889036,-0.11649229597593501,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.43788898477180127,-0.11649229597593501,-0.09786609232455466,0
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4579892333687379,-0.11649229597593501,-0.09786609232455466,1
0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.46101696744452386,0.06502661543237914,-0.09786609232455466,1
0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,1,-0.4544706505255769,0.004329332640136856,-0.09786609232455466,0
0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,1,-0.4238146533991573,0.004329332640136856,-0.09786609232455466,1
0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,1,-0.3802433279985195,0.004329332640136856,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,1.9473405153980134,-0.11362761113387124,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.18888056477518306,-0.11591935900752225,-0.09786609232455466,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.13831814167371576,-0.11591935900752225,-0.09786609232455466,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.13831814167371576,-0.11591935900752225,-0.09786609232455466,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.13831814167371576,-0.11591935900752225,-0.09786609232455466,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,1.9473405153980134,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,4.35937034703041,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,1,-0.30388732745889036,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.4633023990811948,-0.11686555590189103,-0.09786609232455466,0
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0,-0.4633023990811948,-0.11686555590189103,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.5156655052799662,-0.11362761113387124,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,1,-0.43788898477180127,-0.11591935900752225,-0.09786609232455466,0
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.39768848757792796,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.33068765892147256,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4598652565711187,-0.11248173719704573,-0.09786609232455466,0
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,-0.20079560299730861,-0.117020305609795,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,-0.20922267351421983,-0.117020305609795,-0.09786609232455466,0
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,0.06309811023976622,-0.117020305609795,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,0.5908855367139159,-0.117020305609795,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.3011906648934788,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.3420653277287049,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.3011906648934788,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.2603160020582526,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.3420653277287049,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.3011906648934788,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.2603160020582526,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.43403331910796383,-0.11591935900752225,-0.09786609232455466,0
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.43403331910796383,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.3420653277287049,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.75,0.0,0.0,1,-0.4033773219815442,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4508397067421904,-0.11704276927707138,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.33932062764308213,-0.11248173719704573,-0.09786609232455466,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,1.1433305715205475,-0.11248173719704573,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,3.5553604031529447,-0.11477348507069675,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,7.575410122540273,-0.11477348507069675,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,1,-0.4579892333687379,-0.11477348507069675,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,1,-0.46133927480156073,-0.11477348507069675,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4579892333687379,-0.11477348507069675,-0.09786609232455466,0
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.13831814167371576,-0.07924761126693823,-0.09786609232455466,0
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.06309811023976622,-0.06412056259597441,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.2742130808294261,-0.0489935139250106,-0.09786609232455466,1
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,-0.42111799083374574,-0.11706500698405825,-0.09786513936007776,1
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.45413356770490043,-0.11706500698405825,-0.09786513936007776,1
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,-0.46152259167553855,-0.11706500698405825,-0.09786513936007776,0
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0,-0.16318558728033386,-0.11649229597593501,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0,-0.36418807324970026,-0.11649229597593501,-0.09786609232455466,0
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.25357434564472364,-0.11133586326022021,-0.09786609232455466,0
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.16865559553459614,-0.11133586326022021,-0.09786609232455466,1
0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.8020005073035757,-0.11133586326022021,-0.09786609232455466,1
0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.462375916836081,-0.1170624249859382,-0.09786609232455466,0
0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.46006251743777854,-0.1170624249859382,-0.09786609232455466,1
0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4415553222513588,-0.1170624249859382,-0.09786609232455466,1
0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.41132876863848095,-0.11704276927707138,-0.09786609232455466,0
0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.25124712585077336,-0.11704276927707138,-0.09786609232455466,1
0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.2294041590709395,-0.11704276927707138,-0.09786609232455466,1
0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,0.005880998092504489,-0.11704276927707138,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,-0.2650813418941555,-0.1167989968877388,-0.09786609232455466,0
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,-0.251463195938827,-0.1167989968877388,-0.09786609232455466,1
0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.333,0.667,0.0,0.0,1,-0.03823707564327055,-0.1167989968877388,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1,-0.4435778191754175,-0.11133586326022021,-0.09786609232455466,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.833,0.167,0.0,0.0,1,-0.4435778191754175,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,0.0,0.0,1,-0.4435778191754175,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,0.6,0.0,0.0,1,-0.4435778191754175,-0.11591935900752225,-0.09786609232455466,1
0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2,0.8,0.0,0.0,0,-0.3842883218466369,-0.11683605815698266,-0.09786609232455466,1
